timestamps,TP9,AF7,AF8,TP10,Right AUX
1714918399.913,-17.578,-39.062,-22.949,37.598,92
1714918399.917,-14.648,-35.156,-26.855,35.645,17
1714918399.919,-11.23,-59.082,-28.809,16.113,-29
1714918399.923,-11.23,-56.152,-35.645,17.09,-74
1714918399.927,6.348,-40.039,-44.922,17.578,-94
1714918399.931,1.465,-32.715,-35.156,37.109,-16
1714918399.935,-12.695,-24.414,-31.738,43.457,51
1714918399.939,-13.184,-30.273,-34.18,10.742,15
1714918399.943,-2.441,-43.457,-37.598,30.273,4
1714918399.946,11.23,-50.293,-47.852,44.434,84
1714918399.95,-8.789,-61.523,-31.25,19.043,47
1714918399.954,-23.926,-67.871,-20.02,18.066,-33
1714918399.958,-11.23,-45.898,-22.949,25.879,-20
1714918399.962,-19.531,-40.039,-17.09,11.719,-66
1714918399.964,-8.301,-45.898,-23.926,23.438,-93
1714918399.968,-9.766,-33.691,-52.246,37.598,-33
1714918399.972,-19.043,-18.555,-48.828,42.969,22
1714918399.976,-15.137,-25.879,-30.762,34.18,91
1714918399.98,-19.043,-34.668,-24.414,17.578,-1
1714918399.984,-30.273,-35.645,-23.926,20.996,-51
1714918399.988,-21.484,-27.832,-31.25,26.855,72
1714918399.991,-14.16,-24.902,-20.508,25.879,-65
1714918399.995,-17.09,-28.809,-6.348,12.695,64
1714918399.999,-20.02,-31.738,-17.578,-2.441,-74
1714918400.003,-3.906,-27.344,-26.855,-8.301,-71
1714918400.007,-15.137,-26.855,-25.879,-23.438,99
1714918400.009,-9.766,-28.32,-35.156,-25.391,65
1714918400.013,6.348,-36.133,-40.527,-38.574,66
1714918400.017,-13.672,-49.805,-30.273,-48.34,24
1714918400.021,-19.531,-56.641,-42.969,-59.57,38
1714918400.025,-29.785,-43.457,-43.945,-60.059,-37
1714918400.029,-37.109,-21.973,-20.508,-51.27,25
1714918400.033,-30.762,-29.785,-31.25,-48.34,-53
1714918400.036,-28.809,-43.945,-48.34,-38.086,31
1714918400.04,-25.879,-45.898,-31.738,-31.738,-72
1714918400.044,-19.043,-36.621,-19.043,-39.062,71
1714918400.048,-16.602,-28.809,-22.949,-38.086,73
1714918400.052,-27.832,-29.297,-29.297,-42.969,9
1714918400.054,-37.109,-32.227,-27.344,-37.109,-41
1714918400.058,-43.945,-35.645,-19.531,-34.18,-19
1714918400.062,-39.062,-35.156,-34.18,-50.293,-5
1714918400.066,-41.504,-33.691,-32.715,-31.738,-44
1714918400.07,-38.086,-29.785,-22.461,-23.438,-94
1714918400.074,-12.207,-39.551,-30.273,-41.504,79
1714918400.078,-12.695,-32.715,-13.672,-16.602,-59
1714918400.081,-40.527,-39.062,-20.508,-30.273,-79
1714918400.085,-31.738,-44.434,-33.203,-47.363,71
1714918400.089,-30.273,-30.762,-36.133,-32.715,91
1714918400.093,-37.109,-27.832,-44.434,-26.367,15
1714918400.097,-33.203,-26.855,-26.855,-35.645,17
1714918400.099,-32.715,-28.32,-26.367,-53.223,-86
1714918400.103,-36.621,-15.625,-28.809,-49.805,7
1714918400.107,-19.043,-6.836,-29.785,-41.016,-74
1714918400.111,-32.715,-23.438,-42.48,-55.176,4
1714918400.115,-41.016,-37.109,-31.738,-45.898,-84
1714918400.119,-38.086,-27.832,-30.273,-24.414,21
1714918400.123,-39.062,-10.742,-42.48,-15.625,33
1714918400.126,-26.855,-22.461,-41.016,-11.23,-48
1714918400.13,-24.414,-29.297,-34.18,-19.043,-55
1714918400.134,-37.598,-29.297,-21.484,-8.301,57
1714918400.138,-48.34,-29.785,-20.02,-8.789,39
1714918400.142,-67.871,-19.531,-24.902,-13.184,-1
1714918400.144,-61.035,-15.625,-19.043,0.0,80
1714918400.148,-42.969,-33.691,-17.09,1.465,-16
1714918400.152,-48.34,-40.527,-22.949,-0.488,82
1714918400.156,-47.852,-40.039,-32.227,-20.02,-15
1714918400.16,-45.898,-33.203,-45.898,-24.414,91
1714918400.164,-34.18,-21.484,-50.293,11.23,65
1714918400.168,-56.152,-28.809,-25.879,-0.977,57
1714918400.171,-76.66,-50.293,-7.324,-41.016,28
1714918400.175,-60.547,-41.992,-3.906,-27.344,-4
1714918400.179,-60.547,-28.32,-5.859,-16.602,22
1714918400.183,-68.359,-22.949,-10.254,-25.391,-94
1714918400.187,-60.547,-22.461,-14.648,-51.27,-97
1714918400.189,-57.129,-28.809,-25.391,-58.105,-92
1714918400.193,-70.801,-30.762,-24.902,-19.531,74
1714918400.197,-70.801,-22.461,-42.48,-29.297,65
1714918400.201,-73.242,-11.23,-76.66,-46.875,90
1714918400.205,-93.262,-9.766,-62.988,-45.41,30
1714918400.209,-96.191,-18.555,-17.578,-49.805,47
1714918400.213,-101.562,-42.969,-14.648,-69.824,-55
1714918400.216,-86.426,-30.273,-19.531,-59.082,-93
1714918400.22,-72.754,-7.324,-24.902,-34.668,-26
1714918400.224,-74.219,-3.418,-36.621,-46.875,92
1714918400.228,-59.082,-0.488,-26.855,-69.336,24
1714918400.232,-36.621,-0.977,-29.297,-51.758,88
1714918400.249,-32.227,-0.488,-45.898,-53.711,-51
1714918400.253,-39.551,11.719,-45.898,-59.57,-79
1714918400.257,-67.383,-10.742,-41.016,-43.945,-21
1714918400.261,-95.215,-21.973,-33.691,-72.266,24
1714918400.265,-94.727,-10.742,-37.109,-84.961,70
1714918400.269,-87.891,-6.348,-25.391,-62.5,2
1714918400.273,-81.055,-14.16,-3.418,-80.566,-21
1714918400.276,-97.168,-34.668,-0.977,-87.891,7
1714918400.28,-91.309,-41.504,-15.625,-87.402,84
1714918400.284,-80.566,-29.785,-32.715,-83.496,48
1714918400.288,-83.984,-12.695,-37.598,-85.449,63
1714918400.292,-80.078,-10.742,-39.062,-69.336,-39
1714918400.294,-56.152,-4.395,-36.133,-40.039,-87
1714918400.298,-57.617,-10.742,-36.621,-61.523,-74
1714918400.302,-59.082,-21.973,-42.48,-67.383,-37
1714918400.306,-62.012,-32.715,-40.527,-54.199,76
1714918400.31,-60.059,-23.926,-45.898,-46.875,-90
1714918400.314,-58.105,-9.277,-56.152,-21.484,32
1714918400.318,-64.453,-27.344,-39.551,-39.062,-93
1714918400.321,-69.824,-34.668,-27.344,-63.965,70
1714918400.325,-56.152,-34.18,-29.785,-43.945,11
1714918400.329,-51.27,-41.504,-39.551,-26.855,20
1714918400.333,-64.941,-30.762,-54.688,-24.414,-80
1714918400.337,-64.453,-35.645,-55.176,-19.531,-33
1714918400.339,-47.363,-46.875,-32.715,5.859,-45
1714918400.343,-50.781,-41.992,-19.043,22.461,-2
1714918400.347,-58.594,-31.25,-23.926,25.391,34
1714918400.351,-55.664,-26.855,-19.531,27.344,70
1714918400.355,-50.293,-38.086,-13.184,17.578,6
1714918400.359,-36.621,-37.109,-25.391,14.648,31
1714918400.363,-36.621,-33.203,-40.039,25.391,88
1714918400.366,-42.48,-38.086,-42.48,28.32,65
1714918400.37,-33.203,-31.25,-31.25,23.438,85
1714918400.374,-38.574,-38.086,-15.625,30.273,-89
1714918400.378,-43.945,-37.598,-8.789,20.508,-6
1714918400.382,-23.438,-32.715,-24.414,-2.93,-39
1714918400.384,-19.043,-39.551,-55.664,0.977,49
1714918400.388,-21.973,-15.137,-55.664,17.09,46
1714918400.392,-34.18,-4.883,-28.32,1.465,-74
1714918400.396,-42.969,-28.32,-19.531,-11.719,-75
1714918400.4,-37.109,-24.902,-26.855,5.371,-51
1714918400.404,-47.363,-27.344,-28.32,4.395,-58
1714918400.408,-34.18,-19.531,-41.992,-8.789,58
1714918400.411,-39.062,-30.762,-51.758,1.953,27
1714918400.415,-53.711,-59.082,-50.781,-11.23,7
1714918400.419,-25.391,-47.363,-31.738,-26.367,38
1714918400.423,-20.508,-33.203,-32.715,-29.297,-49
1714918400.427,-16.602,-11.23,-49.805,8.789,-18
1714918400.429,-1.465,-7.812,-40.527,16.602,-73
1714918400.433,-25.879,-24.414,-21.973,-17.09,-92
1714918400.437,-35.645,-23.438,-17.578,-23.438,30
1714918400.441,-21.973,-21.484,-29.297,-14.648,-89
1714918400.445,-7.812,-13.672,-25.879,-14.16,92
1714918400.449,-24.414,-3.418,-15.137,-4.395,40
1714918400.453,-25.879,-4.883,-17.09,2.441,13
1714918400.456,-21.973,-29.785,-42.969,-26.367,45
1714918400.46,-25.391,-50.781,-75.195,-26.855,-73
1714918400.464,0.488,-26.855,-71.289,-1.953,61
1714918400.468,-17.09,-9.766,-46.387,0.977,-6
1714918400.472,-18.555,-22.461,-34.18,-14.16,-43
1714918400.474,-2.93,-20.02,-23.438,1.953,61
1714918400.478,-14.648,-26.855,-18.555,-5.859,-60
1714918400.482,-14.648,-26.855,-23.438,-9.766,-69
1714918400.486,-21.973,-21.484,-15.625,15.625,2
1714918400.49,-18.066,-28.809,-24.902,10.742,75
1714918400.494,0.0,-30.273,-41.992,12.207,13
1714918400.498,-17.09,-57.129,-43.457,14.648,-52
1714918400.501,-32.715,-72.754,-35.156,-6.836,-77
1714918400.505,-20.508,-40.527,-19.531,-2.441,0
1714918400.509,-17.09,-32.715,-20.02,10.254,-1
1714918400.513,-25.879,-51.27,-31.25,0.977,-48
1714918400.517,-15.137,-57.617,-37.109,-2.441,76
1714918400.519,-7.324,-43.945,-46.875,-3.906,-46
1714918400.523,-15.625,-36.133,-35.645,20.996,17
1714918400.527,-22.461,-43.457,-15.625,9.277,-57
1714918400.531,-20.02,-40.527,-20.02,12.207,-59
1714918400.535,-15.137,-47.852,-34.668,10.742,-49
1714918400.539,-16.602,-45.898,-47.852,-7.324,88
1714918400.543,-21.484,-17.09,-41.992,27.832,-70
1714918400.546,-12.207,-31.25,-54.688,41.504,98
1714918400.55,-12.695,-55.664,-44.922,1.465,-7
1714918400.554,-21.973,-52.734,-18.555,-15.625,-16
1714918400.558,-32.227,-50.293,-24.902,-10.742,-10
1714918400.562,-31.25,-41.016,-12.207,-6.836,30
1714918400.564,-18.066,-44.922,-9.766,3.906,-6
1714918400.568,-20.996,-55.176,-26.367,2.93,-28
1714918400.572,-25.879,-43.945,-48.828,-9.766,-20
1714918400.576,-17.09,-30.273,-60.547,-3.418,-87
1714918400.58,-34.18,-23.926,-36.133,21.973,-76
1714918400.584,-44.922,-30.273,-20.996,37.109,76
1714918400.588,-43.457,-53.223,-39.062,-15.625,49
1714918400.591,-32.227,-52.246,-34.18,-21.973,-28
1714918400.595,-19.531,-42.48,-36.621,5.859,-97
1714918400.599,-19.043,-43.457,-60.547,10.742,49
1714918400.603,-25.391,-41.504,-45.41,8.789,-23
1714918400.607,-36.621,-52.246,-18.066,18.066,-21
1714918400.609,-39.062,-62.5,-34.668,24.902,99
1714918400.613,-12.207,-65.43,-49.316,16.113,66
1714918400.617,-12.207,-41.504,-46.387,13.672,79
1714918400.621,-18.555,-30.762,-35.156,29.297,97
1714918400.625,-4.883,-47.363,-17.578,32.715,-82
1714918400.629,-9.277,-53.711,-14.648,7.812,-92
1714918400.633,-30.273,-48.828,-36.621,-6.836,86
1714918400.636,-15.137,-40.039,-46.387,8.789,66
1714918400.64,-16.113,-27.344,-31.738,15.625,16
1714918400.644,-36.621,-35.645,-27.344,-5.859,2
1714918400.648,-29.785,-51.27,-32.715,-19.043,-82
1714918400.652,-34.18,-49.805,-25.879,-6.836,63
1714918400.669,-20.996,-39.062,-28.809,-0.488,-12
1714918400.673,-25.391,-27.344,-39.551,17.09,-4
1714918400.677,-37.598,-32.715,-32.715,14.16,0
1714918400.681,-16.113,-36.621,-36.133,22.949,30
1714918400.685,-14.648,-25.879,-55.664,19.043,51
1714918400.689,-41.992,-26.367,-69.824,-0.488,-16
1714918400.693,-45.898,-25.879,-64.941,16.113,97
1714918400.696,-38.574,-38.574,-30.273,25.391,20
1714918400.7,-43.945,-56.152,-3.906,4.883,52
1714918400.704,-47.852,-58.594,-31.738,-20.508,-79
1714918400.708,-31.25,-49.805,-45.898,-5.859,-39
1714918400.712,-33.691,-45.41,-24.414,18.066,-48
1714918400.715,-54.199,-45.898,-21.973,0.0,0
1714918400.719,-45.898,-43.457,-31.738,-15.625,-68
1714918400.723,-25.391,-34.668,-28.32,-1.465,2
1714918400.727,-13.184,-41.992,-25.879,14.16,44
1714918400.731,-30.273,-28.32,-24.902,21.973,0
1714918400.735,-27.832,-15.137,-31.25,23.438,36
1714918400.739,-4.883,-30.273,-37.598,24.414,-21
1714918400.742,16.602,-35.645,-37.109,26.855,-96
1714918400.746,-12.695,-51.27,-68.359,3.906,96
1714918400.75,-38.574,-41.992,-71.289,3.906,-6
1714918400.754,-14.648,-23.438,-45.41,27.832,37
1714918400.758,-14.648,-39.062,-38.086,11.23,97
1714918400.76,-16.113,-36.133,-24.414,-3.418,18
1714918400.764,-2.93,-31.738,-19.531,12.695,57
1714918400.768,-34.668,-26.367,-22.461,5.859,68
1714918400.772,-51.27,-29.785,-20.02,-7.324,14
1714918400.776,-34.18,-37.598,-18.555,-13.672,-12
1714918400.78,-18.066,-40.527,-28.32,-8.789,88
1714918400.784,-29.297,-54.688,-40.527,-9.277,5
1714918400.787,-47.363,-39.551,-24.902,-11.23,-67
1714918400.791,-13.184,5.371,3.418,32.227,52
1714918400.795,-30.273,-26.855,-10.254,28.809,67
1714918400.799,-48.34,-50.293,-18.555,15.137,53
1714918400.803,-43.457,-48.828,-29.297,-12.207,94
1714918400.804,-36.621,-55.176,-27.344,-0.977,-18
1714918400.808,-44.922,-45.898,-15.625,20.996,-50
1714918400.812,-51.27,-42.48,-32.227,-1.465,-75
1714918400.816,-46.875,-50.781,-38.086,-0.977,88
1714918400.82,-32.715,-50.781,-30.273,-40.527,61
1714918400.824,-25.391,-50.781,-29.785,-42.48,44
1714918400.828,-5.371,-46.875,-24.414,1.465,13
1714918400.831,15.625,-40.039,-28.32,-13.672,-37
1714918400.835,16.113,-42.969,-22.949,-38.086,96
1714918400.839,25.391,-45.41,-19.531,-48.828,-57
1714918400.843,9.766,-31.738,-23.926,-41.992,-29
1714918400.847,-5.371,-34.668,-15.625,-18.555,-18
1714918400.85,-2.441,-49.316,-21.484,-9.277,97
1714918400.854,-19.531,-53.711,-29.297,-17.09,9
1714918400.858,-32.715,-59.082,-48.34,-50.293,3
1714918400.862,-14.16,-37.598,-62.5,-44.434,65
1714918400.866,-7.324,-35.156,-41.016,-20.996,18
1714918400.87,-30.762,-52.246,-15.137,-27.832,-24
1714918400.874,-23.438,-63.477,-19.531,-39.062,-35
1714918400.877,-40.527,-87.891,-41.016,-40.527,23
1714918400.881,-42.48,-56.641,-24.902,-31.25,83
1714918400.885,-25.879,-31.25,-18.555,-33.203,92
1714918400.889,-11.23,-34.18,-15.625,-15.137,-66
1714918400.893,-28.32,-22.461,-25.391,-19.043,-52
1714918400.894,-42.969,-21.484,-54.199,-30.762,-49
1714918400.898,-22.461,-32.227,-49.316,-31.25,90
1714918400.902,-27.832,-21.484,-23.438,-2.93,-5
1714918400.906,-37.109,-21.484,-21.973,1.465,30
1714918400.91,-34.668,-23.926,-25.879,-21.973,84
1714918400.914,-21.484,-12.695,-1.465,-20.996,60
1714918400.918,-12.695,-22.461,-6.348,-15.625,-85
1714918400.921,-14.16,-17.09,-24.902,14.16,-13
1714918400.925,-11.719,-2.93,-12.695,24.902,65
1714918400.929,-9.277,-18.555,-7.324,-4.883,-34
1714918400.933,-17.09,-21.484,-12.695,-5.859,-59
1714918400.937,-13.672,-6.836,-17.09,-3.418,-74
1714918400.939,-1.465,-13.672,-7.812,6.348,-79
1714918400.943,-14.16,-7.812,-9.766,12.695,-63
1714918400.947,0.488,6.348,-16.602,-5.371,-39
1714918400.951,-5.371,-8.789,-29.297,-2.93,-9
1714918400.955,-13.672,-19.531,-42.48,-7.324,99
1714918400.959,-8.789,-17.09,-29.297,-14.16,31
1714918400.963,-29.785,-35.645,-26.367,-11.23,61
1714918400.966,-24.902,-42.969,-22.461,-33.691,-80
1714918400.97,-8.789,-17.578,-23.926,-20.996,-46
1714918400.974,15.137,-7.324,-31.25,10.742,-69
1714918400.978,6.836,-11.23,-22.949,-9.766,89
1714918400.982,-19.531,-7.324,-12.207,-3.906,23
1714918400.984,-16.113,-19.043,-16.113,-6.348,-63
1714918400.988,-1.953,-30.762,-24.902,-13.184,-9
1714918400.992,0.977,-31.738,-23.926,-6.348,-25
1714918400.996,23.438,-14.648,-31.738,-7.812,55
1714918401.0,11.23,-4.883,-24.902,5.859,-76
1714918401.004,-0.977,-30.762,-17.578,-7.324,-40
1714918401.008,2.441,-46.875,-36.621,-12.207,89
1714918401.011,23.438,-40.527,-45.898,6.348,-85
1714918401.015,31.738,-37.598,-32.715,-2.93,-85
1714918401.019,15.625,-26.367,-29.785,-5.371,24
1714918401.023,12.207,-23.926,-45.41,-3.418,-57
1714918401.027,13.672,-33.691,-48.34,1.465,41
1714918401.044,17.578,-48.828,-38.574,-14.16,-38
1714918401.048,15.137,-53.223,-24.414,-16.602,-63
1714918401.052,3.418,-28.809,-13.184,-1.953,-32
1714918401.056,15.137,-29.297,-8.301,0.488,65
1714918401.06,12.207,-36.621,-12.207,9.277,-27
1714918401.064,-0.488,-41.992,-20.996,-4.883,-87
1714918401.068,-4.395,-44.434,-23.926,-12.207,-96
1714918401.071,7.324,-29.297,-25.391,9.766,36
1714918401.075,9.766,-29.785,-37.109,-2.93,64
1714918401.079,-16.113,-63.965,-52.734,-33.691,-45
1714918401.083,17.578,-50.293,-31.25,-20.996,-62
1714918401.087,10.254,-22.461,-23.926,-22.461,3
1714918401.09,-10.254,-18.555,-31.25,-12.207,8
1714918401.094,-9.766,-18.066,-29.297,-11.23,-44
1714918401.098,-12.695,-19.043,-30.762,-30.762,19
1714918401.102,-0.488,-29.297,-36.133,-15.625,-45
1714918401.106,4.395,-41.992,-64.453,-5.859,-15
1714918401.11,-6.348,-28.809,-52.734,-7.324,-98
1714918401.114,-20.996,-30.273,-16.602,-9.766,-60
1714918401.117,-18.066,-47.852,-13.184,-14.648,-94
1714918401.121,-22.461,-46.875,-20.02,-17.09,44
1714918401.125,-15.137,-48.34,-24.902,-4.883,-50
1714918401.129,0.488,-38.086,-20.508,19.531,27
1714918401.133,-14.16,-21.973,-22.949,9.766,-10
1714918401.135,-20.02,-31.25,-25.391,-4.395,-61
1714918401.139,-1.465,-34.668,-19.531,5.859,-90
1714918401.143,0.977,-21.973,-20.996,-2.93,-12
1714918401.147,1.465,-3.418,-22.461,1.953,-6
1714918401.151,5.859,-1.465,-20.996,13.184,97
1714918401.155,1.465,-19.043,-20.02,-6.836,40
1714918401.159,-3.906,-36.133,-28.809,-11.719,30
1714918401.162,14.16,-36.621,-30.273,3.906,23
1714918401.166,31.25,-16.113,-23.438,17.578,-13
1714918401.17,7.324,-18.555,-28.32,13.184,81
1714918401.174,-1.953,-28.809,-24.414,-5.859,-24
1714918401.178,0.488,-33.203,-18.555,-8.301,-14
1714918401.18,-5.371,-46.387,-20.508,-2.93,-14
1714918401.184,-13.184,-43.457,-40.527,-12.695,-71
1714918401.188,-14.16,-29.785,-43.457,8.301,-35
1714918401.192,-14.16,-37.109,-26.855,15.625,-83
1714918401.196,-13.672,-44.922,-26.367,-13.184,20
1714918401.2,-5.859,-40.527,-34.668,-19.531,95
1714918401.204,3.906,-28.809,-32.715,1.953,75
1714918401.207,-1.953,-28.32,-41.992,-6.348,34
1714918401.211,-19.531,-39.551,-43.457,-20.508,67
1714918401.215,-12.695,-37.598,-23.926,-9.766,-75
1714918401.219,20.02,-26.855,-32.715,13.184,70
1714918401.223,16.113,-25.879,-42.48,6.348,82
1714918401.224,-7.324,-26.367,-27.832,-2.441,21
1714918401.228,13.184,-23.438,-22.949,0.977,37
1714918401.232,13.672,-28.32,-30.273,-22.461,-99
1714918401.236,-4.883,-41.992,-34.18,-36.133,-41
1714918401.24,4.883,-41.016,-34.18,-31.25,58
1714918401.244,20.996,-19.531,-33.691,-13.184,-62
1714918401.248,17.09,-26.367,-37.598,-26.855,-58
1714918401.251,-8.301,-54.199,-51.758,-69.824,-98
1714918401.255,-8.789,-51.758,-32.715,-62.988,-38
1714918401.259,5.859,-40.527,-11.719,-56.641,-93
1714918401.263,0.488,-32.227,-8.789,-42.48,51
1714918401.267,-11.719,-38.086,-14.16,-41.016,-92
1714918401.27,-8.789,-48.828,-21.484,-78.613,-9
1714918401.274,-2.441,-49.805,-22.949,-90.332,63
1714918401.278,14.16,-52.246,-20.02,-116.211,44
1714918401.282,5.859,-29.297,-23.438,-160.645,-19
1714918401.286,-11.719,-22.461,-26.855,-169.922,3
1714918401.29,6.348,-38.574,-20.996,-155.273,64
1714918401.294,9.766,-55.664,-19.043,-136.23,24
1714918401.297,-20.996,-73.242,-29.785,-167.48,27
1714918401.301,-10.742,-55.664,-26.367,-175.781,-50
1714918401.305,11.23,-27.832,-18.066,-146.484,-78
1714918401.309,9.277,-33.203,-12.207,-153.32,3
1714918401.313,-9.277,-44.922,-18.066,-191.406,19
1714918401.314,-21.973,-41.504,-33.203,-210.449,-64
1714918401.318,-9.766,-35.156,-38.574,-193.848,-72
1714918401.322,-5.859,-29.785,-36.133,-162.109,56
1714918401.326,-28.809,-40.527,-33.691,-179.688,-70
1714918401.33,-29.297,-46.387,-37.109,-206.055,-72
1714918401.334,9.277,-27.832,-27.344,-187.012,-41
1714918401.338,-0.488,-7.812,-20.996,-187.5,-17
1714918401.341,-45.898,-19.043,-29.297,-196.777,17
1714918401.345,-37.598,-27.344,-38.086,-194.336,-47
1714918401.349,-50.781,-39.062,-54.199,-221.191,-35
1714918401.353,-51.27,-45.898,-59.57,-220.703,-40
1714918401.357,-57.129,-41.016,-62.5,-194.824,73
1714918401.359,-67.383,-31.738,-47.852,-166.992,34
1714918401.363,-48.828,-26.855,-27.832,-155.762,6
1714918401.367,-49.805,-28.809,-28.809,-167.48,62
1714918401.371,-59.082,-41.504,-32.227,-165.039,70
1714918401.375,-46.875,-30.762,-31.25,-145.02,-1
1714918401.379,-65.918,-12.207,-28.809,-143.066,-74
1714918401.383,-75.684,-24.414,-36.133,-140.137,1
1714918401.386,-51.27,-30.762,-38.086,-123.047,24
1714918401.39,-49.316,-30.273,-36.133,-133.789,-25
1714918401.394,-54.688,-37.598,-47.363,-165.039,43
1714918401.398,-37.109,-30.273,-41.016,-134.766,51
1714918401.402,-64.453,-37.598,-41.992,-139.648,92
1714918401.419,-72.754,-44.922,-56.152,-153.809,-16
1714918401.423,-75.195,-46.875,-58.594,-140.625,60
1714918401.427,-73.73,-46.875,-50.781,-153.32,38
1714918401.431,-29.297,-29.297,-27.344,-117.188,-15
1714918401.435,-25.391,-28.32,-30.273,-110.84,53
1714918401.439,-21.484,-41.504,-55.176,-123.535,-66
1714918401.443,-11.23,-42.48,-39.551,-96.191,89
1714918401.446,-31.738,-39.551,-18.066,-94.238,-47
1714918401.45,-37.598,-41.992,-13.184,-94.238,7
1714918401.454,-70.801,-47.852,-18.066,-91.309,83
1714918401.458,-68.359,-46.387,-13.672,-89.844,-91
1714918401.462,-57.129,-37.109,-17.09,-95.215,70
1714918401.464,-49.316,-37.109,-29.785,-65.918,-49
1714918401.468,-58.105,-41.992,-37.598,-51.758,-34
1714918401.472,-65.43,-25.879,-37.109,-61.035,-42
1714918401.476,-66.895,-31.738,-30.273,-76.66,-78
1714918401.48,-87.891,-51.27,-51.758,-107.91,6
1714918401.484,-90.82,-53.223,-61.523,-120.117,-29
1714918401.488,-82.031,-48.34,-39.062,-105.469,69
1714918401.491,-67.383,-50.781,-25.391,-79.102,10
1714918401.495,-71.289,-61.523,-17.578,-76.66,47
1714918401.499,-65.43,-53.223,-16.602,-84.961,63
1714918401.503,-59.57,-42.969,-37.109,-90.332,80
1714918401.507,-64.453,-28.809,-46.387,-87.402,91
1714918401.51,-62.012,-12.207,-19.043,-60.547,-4
1714918401.514,-66.895,-28.809,-8.789,-70.801,-19
1714918401.518,-74.707,-31.25,-25.391,-95.215,-65
1714918401.522,-59.082,-24.414,-36.133,-97.168,91
1714918401.526,-36.133,-20.02,-38.086,-104.492,90
1714918401.53,-37.109,-10.742,-33.203,-85.449,-80
1714918401.534,-61.035,-19.043,-41.992,-92.773,-78
1714918401.537,-58.105,-27.344,-64.941,-115.723,-97
1714918401.541,-55.176,-50.293,-86.426,-138.672,61
1714918401.545,-66.406,-38.086,-56.152,-149.902,-70
1714918401.549,-52.734,-13.184,-22.949,-136.719,59
1714918401.553,-37.598,-17.578,-27.344,-136.719,-53
1714918401.554,-58.105,-27.832,-24.414,-141.113,-75
1714918401.558,-61.035,-35.645,-28.32,-154.297,78
1714918401.562,-37.109,-27.344,-28.32,-164.062,18
1714918401.566,-71.777,-25.879,-38.086,-168.457,45
1714918401.57,-94.727,-37.598,-50.293,-181.641,51
1714918401.574,-78.125,-44.434,-44.922,-180.176,65
1714918401.578,-73.242,-34.668,-41.992,-193.359,75
1714918401.581,-73.73,-34.668,-45.898,-224.609,-35
1714918401.585,-73.242,-32.715,-50.293,-253.418,85
1714918401.589,-65.918,-24.414,-50.781,-288.086,-31
1714918401.593,-58.105,-26.855,-54.688,-297.852,96
1714918401.597,-53.711,-36.621,-51.27,-281.25,65
1714918401.599,-46.875,-41.992,-39.062,-282.715,-75
