timestamps,TP9,AF7,AF8,TP10
1714719739.713,-422.363,-34.180,-41.016,-396.484
1714719739.717,957.520,-19.043,-30.273,964.355
1714719739.720,987.305,-25.879,-28.809,984.375
1714719739.724,924.805,-37.598,-42.969,927.734
1714719739.728,980.957,-41.992,-37.598,982.422
1714719739.732,968.750,-43.457,-36.621,963.379
1714719739.736,906.250,-41.016,-46.875,918.457
1714719739.738,-893.555,-38.574,-44.922,-911.133
1714719739.742,181.152,-53.223,-41.992,85.938
1714719739.746,-1000.000,-57.129,-41.504,-1000.000
1714719739.750,-983.398,-43.945,-43.457,-972.656
1714719739.754,-973.633,-41.992,-43.945,-979.980
1714719739.758,-1000.000,-40.039,-38.574,-1000.000
1714719739.762,-990.234,-45.410,-32.227,-978.516
1714719739.765,-954.102,-48.340,-32.715,-982.422
1714719739.769,-1000.000,-50.781,-35.645,-1000.000
1714719739.773,-45.410,-38.574,-35.156,113.281
1714719739.777,-921.387,-31.250,-32.227,-926.758
1714719739.781,928.711,-35.645,-30.762,924.805
1714719739.784,954.102,-38.086,-32.715,960.938
1714719739.788,986.328,-39.062,-34.180,983.398
1714719739.792,900.391,-38.086,-28.320,903.320
1714719739.796,-934.082,-40.039,-29.785,-926.758
1714719739.800,649.414,-49.316,-34.668,561.035
1714719739.804,-789.551,-62.500,-37.109,-835.938
1714719739.808,-1000.000,-56.152,-38.574,-1000.000
1714719739.811,-939.941,-44.922,-37.109,-946.777
1714719739.815,-1000.000,-45.410,-31.250,-1000.000
1714719739.819,-1000.000,-49.805,-40.527,-996.582
1714719739.823,-937.500,-38.574,-50.781,-944.824
1714719739.827,-1000.000,-33.203,-39.062,-1000.000
1714719739.829,-220.215,-23.438,-28.320,-151.855
1714719739.833,-960.449,-18.555,-26.855,-946.777
1714719739.837,951.660,-29.785,-26.367,944.824
1714719739.841,941.406,-34.180,-27.832,946.777
1714719739.845,980.957,-35.156,-27.832,982.422
1714719739.849,943.848,-37.109,-25.879,935.059
1714719739.853,948.242,-38.086,-26.855,978.027
1714719739.856,-960.449,-41.504,-28.320,935.547
1714719739.860,-182.129,-55.664,-37.598,-325.195
1714719739.864,-1000.000,-56.152,-34.668,-1000.000
1714719739.868,-942.871,-51.758,-27.832,-944.824
1714719739.872,-998.047,-41.016,-37.598,-1000.000
1714719739.873,-1000.000,-33.203,-43.945,-1000.000
1714719739.877,-927.246,-27.832,-42.969,-930.176
1714719739.881,-1000.000,-24.414,-30.762,-1000.000
1714719739.885,-459.961,-14.160,-23.926,-398.438
1714719739.889,938.965,6.348,-22.949,962.402
1714719739.893,994.141,-0.488,-21.973,984.863
1714719739.897,921.387,-14.648,-31.250,928.223
1714719739.900,981.934,-37.109,-47.363,978.027
1714719739.904,974.121,-41.992,-42.969,970.703
1714719739.908,899.902,-26.855,-36.133,903.809
1714719739.912,-893.066,-15.137,-41.016,-893.066
1714719739.916,282.715,-28.320,-36.621,258.301
1714719739.920,-1000.000,-48.828,-27.344,-1000.000
1714719739.924,-1000.000,-34.668,-29.785,-996.094
1714719739.928,-965.820,-33.203,-44.922,-967.773
1714719739.932,-1000.000,-40.527,-42.969,-1000.000
1714719739.936,-979.980,-35.156,-33.203,-969.727
1714719739.940,-984.375,-23.438,-32.715,-1000.000
1714719739.944,-1000.000,-24.902,-38.574,-966.309
1714719739.947,67.383,-22.461,-46.387,210.449
1714719739.951,-953.613,-7.324,-51.270,-949.219
1714719739.955,936.035,-15.625,-47.363,928.711
1714719739.959,954.590,-23.438,-43.945,962.891
1714719739.963,982.910,-23.438,-38.574,980.469
1714719739.964,895.996,-18.066,-28.809,899.902
1714719739.968,-896.484,-14.160,-34.668,-896.484
1714719739.972,385.742,-41.016,-48.828,341.309
1714719739.976,-991.699,-45.410,-44.922,-1000.000
1714719739.980,-1000.000,-27.832,-39.551,-1000.000
1714719739.984,-957.031,-20.996,-35.156,-960.938
1714719739.988,-1000.000,-25.879,-32.227,-1000.000
1714719739.991,-1000.000,-36.621,-48.340,-1000.000
1714719739.995,-935.059,-38.086,-54.688,-935.547
1714719739.999,-1000.000,-43.945,-51.270,-1000.000
1714719740.003,-264.648,-19.043,-45.410,-262.695
1714719740.007,-975.586,3.418,-39.062,-985.352
1714719740.009,959.473,-13.184,-42.969,967.773
1714719740.013,937.500,-21.973,-44.922,937.988
1714719740.017,976.562,-21.484,-43.945,708.496
1714719740.021,967.773,-7.324,-43.457,788.574
1714719740.025,907.715,-10.254,-46.875,962.891
1714719740.029,-895.020,-21.973,-47.363,-935.547
1714719740.033,165.039,-38.574,-55.664,48.340
1714719740.036,-1000.000,-35.156,-55.176,-1000.000
1714719740.040,-980.957,-10.254,-38.086,-969.238
1714719740.044,-975.098,-13.184,-41.992,-982.422
1714719740.048,-1000.000,-17.090,-44.922,-1000.000
1714719740.052,-929.688,-20.508,-34.180,-933.105
1714719740.069,-1000.000,-25.391,-28.809,-1000.000
1714719740.073,-629.395,-20.996,-30.762,-547.852
1714719740.077,811.523,-10.742,-35.156,843.750
1714719740.081,-971.191,-13.672,-41.992,-985.352
1714719740.085,910.156,-18.066,-42.969,917.969
